status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,225000,4,1,0.12,"3 Fordham St, Springfield, MA, 01104",3 Fordham St,Springfield,Massachusetts,1104,1075,
for_sale,299900,3,1,0.55,"223 Shaker Rd, Westfield, MA, 01085",223 Shaker Rd,Westfield,Massachusetts,1085,1313,
for_sale,190000,3,1,0.34,"1029 Parker St, Springfield, MA, 01129",1029 Parker St,Springfield,Massachusetts,1129,1048,
for_sale,239900,3,1,0.29,"94 Pineview Dr, Springfield, MA, 01119",94 Pineview Dr,Springfield,Massachusetts,1119,912,
for_sale,269900,4,3,0.18,"111 Lumae St, Springfield, MA, 01119",111 Lumae St,Springfield,Massachusetts,1119,1560,
for_sale,369000,3,2,0.3,"6 Holly Ln, Enfield, CT, 06082",6 Holly Ln,Enfield,Connecticut,6082,1632,
for_sale,385000,2,2,,"38 Nutmeg Dr Unit 38, Somers, CT, 06071",38 Nutmeg Dr Unit 38,Somers,Connecticut,6071,1680,
for_sale,319900,6,4,0.11,"3-5 Dorchester St, Springfield, MA, 01109",3-5 Dorchester St,Springfield,Massachusetts,1109,2400,
for_sale,184900,6,2,0.12,"74 David St, Springfield, MA, 01104",74 David St,Springfield,Massachusetts,1104,2606,
for_sale,229900,3,1,0.32,"100 Prince Ave, West Springfield, MA, 01089",100 Prince Ave,West Springfield,Massachusetts,1089,1052,
for_sale,300900,3,3,,"15 Gilbert Ln Unit 35, Hebron, CT, 06248",15 Gilbert Ln Unit 35,Hebron,Connecticut,6248,1772,
for_sale,575000,4,3,1.86,"145 Satari Dr Lot 17, Coventry, CT, 06238",145 Satari Dr Lot 17,Coventry,Connecticut,6238,2810,
for_sale,489900,3,3,1,"145 Depot St Lot 3, East Windsor, CT, 06016",145 Depot St Lot 3,East Windsor,Connecticut,6016,2232,
for_sale,469900,2,2,,"64 Watch Hill Dr Unit 64, Enfield, CT, 06082",64 Watch Hill Dr Unit 64,Enfield,Connecticut,6082,1554,
for_sale,474900,2,2,,"65 Watch Hill Dr Unit 65, Enfield, CT, 06082",65 Watch Hill Dr Unit 65,Enfield,Connecticut,6082,1554,
for_sale,181900,3,2,0.34,"136 Falknor Dr, Manchester, CT, 06040",136 Falknor Dr,Manchester,Connecticut,6040,1292,
for_sale,349900,2,2,,"9 Mourning Dove Trl Unit 9, East Windsor, CT, 06088",9 Mourning Dove Trl Unit 9,East Windsor,Connecticut,6088,1750,
for_sale,439900,3,2,0.71,"309 East Rd Unit 19, East Windsor, CT, 06016",309 East Rd Unit 19,East Windsor,Connecticut,6016,1880,
for_sale,464900,2,3,,"128 Pepin Pl Unit 11, South Windsor, CT, 06074",128 Pepin Pl Unit 11,South Windsor,Connecticut,6074,2360,
for_sale,385000,2,2,,"48 Eleanor Rd Unit 48, Somers, CT, 06071",48 Eleanor Rd Unit 48,Somers,Connecticut,6071,1420,
for_sale,255000,3,2,0.8,"283 Ellington Rd, South Windsor, CT, 06074",283 Ellington Rd,South Windsor,Connecticut,6074,1195,
for_sale,149900,8,4,4.2,"127 Route 6, Columbia, CT, 06237",127 Route 6,Columbia,Connecticut,6237,3230,
for_sale,179900,2,2,0.14,"19-21 Chestnut St, Manchester, CT, 06040",19-21 Chestnut St,Manchester,Connecticut,6040,1343,
for_sale,250000,5,2,0.31,"214 Hilliard St, Manchester, CT, 06042",214 Hilliard St,Manchester,Connecticut,6042,1659,
for_sale,350000,2,2,,"33 Eleanor Rd Unit 33, Somers, CT, 06071",33 Eleanor Rd Unit 33,Somers,Connecticut,6071,1420,
for_sale,385000,2,2,,"46 Eleanor Rd Unit 46, Somers, CT, 06071",46 Eleanor Rd Unit 46,Somers,Connecticut,6071,1420,
for_sale,244900,5,4,0.29,"20 Beverly Rd, Vernon, CT, 06066",20 Beverly Rd,Vernon,Connecticut,6066,3112,
for_sale,50000,2,1,0.34,"13 High St, Vernon, CT, 06066",13 High St,Vernon,Connecticut,6066,1071,
for_sale,249900,7,2,1.01,"18 West St, Stafford, CT, 06076",18 West St,Stafford,Connecticut,6076,3327,
for_sale,179900,4,3,0.34,"168 E Main St, Vernon, CT, 06066",168 E Main St,Vernon,Connecticut,6066,1968,
for_sale,129900,3,2,0.97,"18 Windermere Ave, Vernon, CT, 06066",18 Windermere Ave,Vernon,Connecticut,6066,1550,
for_sale,599900,4,3,0.95,"50 Josephine Way Rd, Tolland, CT, 06084",50 Josephine Way Rd,Tolland,Connecticut,6084,3142,
for_sale,249900,2,4,,"8 Reggie Way Unit C, East Windsor, CT, 06016",8 Reggie Way Unit C,East Windsor,Connecticut,6016,1378,
for_sale,189995,2,2,,"41 Maplewood Rd, Storrs, CT, 06268",41 Maplewood Rd,Storrs,Connecticut,6268,1232,
for_sale,197000,2,2,,"206 E High St Unit 34, East Hampton, CT, 06424",206 E High St Unit 34,East Hampton,Connecticut,6424,1287,
for_sale,385000,2,2,,"57 Eleanor Rd Unit 57, Somers, CT, 06071",57 Eleanor Rd Unit 57,Somers,Connecticut,6071,1420,
for_sale,270000,4,3,1.4,"5 Williamsburg Rd, Marlborough, CT, 06447",5 Williamsburg Rd,Marlborough,Connecticut,6447,2529,
for_sale,214999,4,2,0.79,"186 North St, Hebron, CT, 06248",186 North St,Hebron,Connecticut,6248,1075,
for_sale,375000,4,4,0.92,"142 Tamarac Dr, Bolton, CT, 06043",142 Tamarac Dr,Bolton,Connecticut,6043,2929,
for_sale,946000,5,4,1.77,"16 High Point Cmns, Marlborough, CT, 06447",16 High Point Cmns,Marlborough,Connecticut,6447,2926,
for_sale,385000,2,2,,"55 Eleanor Rd Unit 55, Somers, CT, 06071",55 Eleanor Rd Unit 55,Somers,Connecticut,6071,1420,
for_sale,239900,4,1,1.1,"2550 Ellington Rd, South Windsor, CT, 06074",2550 Ellington Rd,South Windsor,Connecticut,6074,1344,
for_sale,250000,2,1,0.91,"481 Root Rd, Coventry, CT, 06238",481 Root Rd,Coventry,Connecticut,6238,1133,
for_sale,249900,5,2,0.43,"384 Hartford Rd, Manchester, CT, 06040",384 Hartford Rd,Manchester,Connecticut,6040,2242,
for_sale,675000,4,3,2.26,"97 Fieldstone Dr, Tolland, CT, 06084",97 Fieldstone Dr,Tolland,Connecticut,6084,3063,
for_sale,230000,6,2,0.4,"61 Oak St, Manchester, CT, 06040",61 Oak St,Manchester,Connecticut,6040,2863,
for_sale,587000,4,3,1.84,"382 Jones Hollow Rd, Marlborough, CT, 06447",382 Jones Hollow Rd,Marlborough,Connecticut,6447,2560,
for_sale,449900,2,3,,"94 Stonehouse Rd Unit 18, Coventry, CT, 06238",94 Stonehouse Rd Unit 18,Coventry,Connecticut,6238,1629,
for_sale,445025,2,3,,"124 Pepin Pl Unit 10, South Windsor, CT, 06074",124 Pepin Pl Unit 10,South Windsor,Connecticut,6074,2119,
for_sale,399000,6,2,2.5,"1632 Tolland Tpke, Manchester, CT, 06042",1632 Tolland Tpke,Manchester,Connecticut,6042,3661,
for_sale,2850000,4,8,11.81,"4 Viewpoint Ln, Ellington, CT, 06029",4 Viewpoint Ln,Ellington,Connecticut,6029,10768,
for_sale,295000,3,1,8.1,"1504 Tolland Stage Rd, Tolland, CT, 06084",1504 Tolland Stage Rd,Tolland,Connecticut,6084,868,
for_sale,265000,4,3,1.46,"64 Somerset Ln, Somers, CT, 06071",64 Somerset Ln,Somers,Connecticut,6071,2080,
for_sale,260000,4,2,0.69,"341 Center Rd, Vernon, CT, 06066",341 Center Rd,Vernon,Connecticut,6066,2476,
for_sale,259900,3,2,0.56,"149 New Bolton Rd, Manchester, CT, 06040",149 New Bolton Rd,Manchester,Connecticut,6040,1566,
for_sale,995000,2,2,0.41,"12 Laurel Ln, Fitzwilliam, NH, 03447",12 Laurel Ln,Fitzwilliam,New Hampshire,3447,1948,
for_sale,419000,4,3,0.95,"239 Strickland St, Glastonbury, CT, 06033",239 Strickland St,Glastonbury,Connecticut,6033,2208,
for_sale,269900,3,2,2,"109 Hampden Rd, Stafford, CT, 06076",109 Hampden Rd,Stafford,Connecticut,6076,1326,
for_sale,98500,1,1,,"8 Grandview Cir, Storrs, CT, 06268",8 Grandview Cir,Storrs,Connecticut,6268,715,
for_sale,79900,1,1,,"949 Pleasant Valley Rd Apt 7-2, South Windsor, CT, 06074",949 Pleasant Valley Rd Apt 7-2,South Windsor,Connecticut,6074,686,
for_sale,74900,1,1,,"949 Pleasant Valley Rd Apt 4-3, South Windsor, CT, 06074",949 Pleasant Valley Rd Apt 4-3,South Windsor,Connecticut,6074,678,
for_sale,549900,3,5,5.92,"3 Paradise Pl, Ellington, CT, 06029",3 Paradise Pl,Ellington,Connecticut,6029,3834,
for_sale,469900,3,3,0.2,"19 Collingridge Dr, Manchester, CT, 06040",19 Collingridge Dr,Manchester,Connecticut,6040,2525,
for_sale,464900,3,3,0.62,"64 Rock Ridge Rd, Manchester, CT, 06040",64 Rock Ridge Rd,Manchester,Connecticut,6040,2132,
for_sale,499900,3,3,0.52,"39 Rock Ridge Rd, Manchester, CT, 06040",39 Rock Ridge Rd,Manchester,Connecticut,6040,2500,
for_sale,459900,4,3,2,"27 Old County Rd, Holland, MA, 01521",27 Old County Rd,Holland,Massachusetts,1521,1700,
for_sale,275000,,,0.84,"88 Main St, East Windsor, CT, 06016",88 Main St,East Windsor,Connecticut,6016,4721,
for_sale,419900,2,2,,"94 Stonehouse Rd Unit 35, Coventry, CT, 06238",94 Stonehouse Rd Unit 35,Coventry,Connecticut,6238,1630,
for_sale,49900,2,1,,"9 Sharon Dr, Mansfield, CT, 06268",9 Sharon Dr,Mansfield,Connecticut,6268,700,
for_sale,44900,2,1,,"42 Old Wood Rd, Storrs, CT, 06268",42 Old Wood Rd,Storrs,Connecticut,6268,720,
for_sale,229000,3,2,0.34,"29 1/2 Mountain St, Vernon, CT, 06066",29 1/2 Mountain St,Vernon,Connecticut,6066,1881,
for_sale,249900,3,1,,"248 Monson Rd, Stafford, CT, 06071",248 Monson Rd,Stafford,Connecticut,6071,1092,
for_sale,198000,,,0.7,"1343 Main St, Coventry, CT, 06238",1343 Main St,Coventry,Connecticut,6238,1688,
for_sale,250000,6,2,0.27,"59-61 Winter St, Manchester, CT, 06040",59-61 Winter St,Manchester,Connecticut,6040,2784,
for_sale,395000,2,2,,"42 Eleanor Rd Unit 42, Somers, CT, 06071",42 Eleanor Rd Unit 42,Somers,Connecticut,6071,1420,
for_sale,499900,3,3,0.6,"26 Stephanies Way, Manchester, CT, 06040",26 Stephanies Way,Manchester,Connecticut,6040,2132,
for_sale,214900,3,2,0.26,"21 Arbutus St, East Hartford, CT, 06108",21 Arbutus St,East Hartford,Connecticut,6108,1236,
for_sale,224900,7,3,0.12,"33 Spring St, Vernon, CT, 06066",33 Spring St,Vernon,Connecticut,6066,2444,
for_sale,349900,3,2,0.7,"132 Orchard Hill Dr, South Windsor, CT, 06074",132 Orchard Hill Dr,South Windsor,Connecticut,6074,1668,
for_sale,551300,3,2,0.96,"690 Palisado Ave, Windsor, CT, 06095",690 Palisado Ave,Windsor,Connecticut,6095,1850,
for_sale,269900,3,2,1.5,"236 Grahaber Rd, Tolland, CT, 06084",236 Grahaber Rd,Tolland,Connecticut,6084,1252,
for_sale,84900,2,2,,"32 Thompson Rd Apt 5C, Manchester, CT, 06040",32 Thompson Rd Apt 5C,Manchester,Connecticut,6040,952,
for_sale,469900,4,3,2.38,"110 Tufts Dr, Manchester, CT, 06042",110 Tufts Dr,Manchester,Connecticut,6042,2269,
for_sale,900000,5,5,0.93,"44 Ridgeview Way, Ellington, CT, 06029",44 Ridgeview Way,Ellington,Connecticut,6029,3878,
for_sale,450000,4,2,0.91,"42 Grist Mill Rd, Glastonbury, CT, 06033",42 Grist Mill Rd,Glastonbury,Connecticut,6033,2470,
for_sale,369900,3,2,0.41,"245 Timrod Rd, Manchester, CT, 06040",245 Timrod Rd,Manchester,Connecticut,6040,2028,
for_sale,295000,5,5,0.35,"17 Park St, Stafford, CT, 06076",17 Park St,Stafford,Connecticut,6076,2295,
for_sale,380000,2,3,,"36 Woodside Dr, Tolland, CT, 06084",36 Woodside Dr,Tolland,Connecticut,6084,1600,
for_sale,532000,3,3,0.99,"183 Mountain St, Ellington, CT, 06029",183 Mountain St,Ellington,Connecticut,6029,2400,
for_sale,365000,2,3,,"33 Woodside Dr, Tolland, CT, 06084",33 Woodside Dr,Tolland,Connecticut,6084,1732,
for_sale,249900,4,2,1.39,"640 Patriots Rd, Templeton, MA, 01468",640 Patriots Rd,Templeton,Massachusetts,1468,2685,
for_sale,229900,3,3,0.69,"7 Ann Dr, Tolland, CT, 06084",7 Ann Dr,Tolland,Connecticut,6084,1730,
for_sale,124900,2,1,,"949 Pleasant Valley Rd Apt 9-10, South Windsor, CT, 06074",949 Pleasant Valley Rd Apt 9-10,South Windsor,Connecticut,6074,814,
for_sale,489900,3,3,1.94,"141 Depot St Lot 2, East Windsor, CT, 06016",141 Depot St Lot 2,East Windsor,Connecticut,6016,2010,
for_sale,489900,3,3,7.72,"133 Depot St Lot 1, East Windsor, CT, 06016",133 Depot St Lot 1,East Windsor,Connecticut,6016,2080,
for_sale,592500,4,3,1.35,"22 Cranberry Ln, Ellington, CT, 06029",22 Cranberry Ln,Ellington,Connecticut,6029,2910,
for_sale,189900,5,3,0.2,"81 Prospect St, Stafford, CT, 06076",81 Prospect St,Stafford,Connecticut,6076,1405,
for_sale,189900,5,2,0.25,"24 Pleasant St, Templeton, MA, 01468",24 Pleasant St,Templeton,Massachusetts,1468,2150,
for_sale,209900,3,1,0.69,"86 South Rd, Bolton, CT, 06043",86 South Rd,Bolton,Connecticut,6043,1008,
for_sale,865000,6,7,10,"166-168 Abbott Rd, Ellington, CT, 06029",166-168 Abbott Rd,Ellington,Connecticut,6029,6408,
for_sale,214900,2,1,0.24,"39 Tower Rd, Manchester, CT, 06042",39 Tower Rd,Manchester,Connecticut,6042,800,
for_sale,349900,2,2,,"25 Barbers Way Unit 15, Hebron, CT, 06248",25 Barbers Way Unit 15,Hebron,Connecticut,6248,1574,
for_sale,149900,3,1,0.26,"56 Mountain St, Vernon, CT, 06066",56 Mountain St,Vernon,Connecticut,6066,1434,
for_sale,198000,5,3,0.7,"1343 Main St, Coventry, CT, 06238",1343 Main St,Coventry,Connecticut,6238,1688,
for_sale,279900,4,2,0.79,"310 South St, Vernon, CT, 06066",310 South St,Vernon,Connecticut,6066,2666,
for_sale,450000,4,2,1.7,"847 Cottage St, Athol, MA, 01331",847 Cottage St,Athol,Massachusetts,1331,1120,
for_sale,599900,4,4,1.05,"36-44 Depot Rd, Coventry, CT, 06238",36-44 Depot Rd,Coventry,Connecticut,6238,3393,
for_sale,249900,6,3,0.3,"88 Prospect St, Vernon, CT, 06066",88 Prospect St,Vernon,Connecticut,6066,2128,
for_sale,269900,5,2,0.83,"126 Macktown Rd, Windsor, CT, 06095",126 Macktown Rd,Windsor,Connecticut,6095,2243,
for_sale,499000,4,2,0.4,"64 Keene Ave, Fitzwilliam, NH, 03447",64 Keene Ave,Fitzwilliam,New Hampshire,3447,1547,
for_sale,274900,2,2,,"449 S Main St Unit 91, Manchester, CT, 06040",449 S Main St Unit 91,Manchester,Connecticut,6040,1404,
for_sale,199900,2,3,,"21 Stoughton Dr Unit 21, South Windsor, CT, 06074",21 Stoughton Dr Unit 21,South Windsor,Connecticut,6074,1387,
for_sale,369900,3,3,6.4,"162 Stafford St, Stafford, CT, 06076",162 Stafford St,Stafford,Connecticut,6076,2170,
for_sale,299900,3,2,3.5,"84 West St, Columbia, CT, 06237",84 West St,Columbia,Connecticut,6237,1008,
for_sale,134900,4,1,0.16,"48 High St, Manchester, CT, 06040",48 High St,Manchester,Connecticut,6040,1153,
for_sale,199900,4,2,0.22,"Vernon, CT, 06066",,Vernon,Connecticut,6066,1845,
for_sale,569000,5,5,1.37,"2 Christine Ln, South Windsor, CT, 06074",2 Christine Ln,South Windsor,Connecticut,6074,3000,
for_sale,209900,3,2,0.31,"86 Hillside Ave, Vernon, CT, 06066",86 Hillside Ave,Vernon,Connecticut,6066,1068,
for_sale,439900,5,4,2,"231 Turnpike Rd, Somers, CT, 06071",231 Turnpike Rd,Somers,Connecticut,6071,3336,
for_sale,279900,5,2,0.25,"160 Woodbridge St, Manchester, CT, 06042",160 Woodbridge St,Manchester,Connecticut,6042,2190,
for_sale,62500,2,1,,"34 Fern Dr, Mansfield, CT, 06268",34 Fern Dr,Mansfield,Connecticut,6268,908,
for_sale,424900,3,3,1.92,"3 Birchview Dr, Ellington, CT, 06029",3 Birchview Dr,Ellington,Connecticut,6029,2358,
for_sale,375000,,,7.5,"61 S Main St, Marlborough, CT, 06447",61 S Main St,Marlborough,Connecticut,6447,2858,
for_sale,515000,5,4,0.74,"63 Mountain View Rd, South Windsor, CT, 06074",63 Mountain View Rd,South Windsor,Connecticut,6074,2600,
for_sale,319900,6,4,1.45,"22-24 Cindy Rd, Ellington, CT, 06029",22-24 Cindy Rd,Ellington,Connecticut,6029,2432,
for_sale,324000,3,2,0.48,"733 Nevers Rd, South Windsor, CT, 06074",733 Nevers Rd,South Windsor,Connecticut,6074,1291,
for_sale,40000,2,1,,"325 Kelly Rd Unit RI27, Vernon, CT, 06066",325 Kelly Rd Unit RI27,Vernon,Connecticut,6066,784,
for_sale,249900,3,2,0.95,"87 Frederic Rd, Vernon, CT, 06066",87 Frederic Rd,Vernon,Connecticut,6066,1232,
for_sale,299900,3,2,0.57,"207 Timrod Rd, Manchester, CT, 06040",207 Timrod Rd,Manchester,Connecticut,6040,1758,
for_sale,402000,3,2,,"41 Woodside Dr, Tolland, CT, 06084",41 Woodside Dr,Tolland,Connecticut,6084,1478,
for_sale,100000,2,1,0.64,"8 Myrna Dr, Marlborough, CT, 06447",8 Myrna Dr,Marlborough,Connecticut,6447,768,
for_sale,99900,2,1,11.5,"14 Bradway Rd, Union, CT, 06076",14 Bradway Rd,Union,Connecticut,6076,1016,
for_sale,425000,1,3,1,"382 East St, Stafford, CT, 06076",382 East St,Stafford,Connecticut,6076,4740,
for_sale,239900,3,2,0.28,"20 Butler Rd, Manchester, CT, 06042",20 Butler Rd,Manchester,Connecticut,6042,1528,
for_sale,249900,3,2,0.69,"38 Wilshire Rd, Vernon, CT, 06066",38 Wilshire Rd,Vernon,Connecticut,6066,1528,
for_sale,179900,2,1,0.33,"117 Avery St, Manchester, CT, 06042",117 Avery St,Manchester,Connecticut,6042,780,
for_sale,395000,2,1,0.75,"55 S Holden Rd, Warwick, MA, 01378",55 S Holden Rd,Warwick,Massachusetts,1378,1206,
for_sale,339900,4,1,1.47,"440 Keeney St, Manchester, CT, 06040",440 Keeney St,Manchester,Connecticut,6040,1794,
for_sale,339999,3,3,0.16,"222 Henry St, Manchester, CT, 06042",222 Henry St,Manchester,Connecticut,6042,1620,
for_sale,400000,3,3,16.08,"16 Jurovaty Rd, Andover, CT, 06232",16 Jurovaty Rd,Andover,Connecticut,6232,3307,
for_sale,224900,4,2,0.21,"39 Gerard St, Manchester, CT, 06040",39 Gerard St,Manchester,Connecticut,6040,1768,
for_sale,499900,3,3,4.26,"21 Crestwood Rd, Tolland, CT, 06084",21 Crestwood Rd,Tolland,Connecticut,6084,3160,
for_sale,164900,2,1,0.28,"23 Devon Dr, Manchester, CT, 06040",23 Devon Dr,Manchester,Connecticut,6040,1053,
for_sale,249900,2,2,0.37,"173 Warren Ave, Vernon, CT, 06066",173 Warren Ave,Vernon,Connecticut,6066,1122,
for_sale,275000,2,1,2.6,"2639 Hebron Ave, Glastonbury, CT, 06033",2639 Hebron Ave,Glastonbury,Connecticut,6033,1514,
for_sale,399900,4,4,0.54,"17 Chamberlain St, Vernon, CT, 06066",17 Chamberlain St,Vernon,Connecticut,6066,2804,
for_sale,305900,3,3,1.39,"10 Middle Butcher Rd, Ellington, CT, 06029",10 Middle Butcher Rd,Ellington,Connecticut,6029,1789,
for_sale,849900,6,5,10.92,"96 Depot St, East Windsor, CT, 06016",96 Depot St,East Windsor,Connecticut,6016,4707,
for_sale,259900,5,3,0.17,"7 Hicks Ave, Stafford, CT, 06076",7 Hicks Ave,Stafford,Connecticut,6076,1658,
for_sale,220000,3,1,2.74,"308 Village Hill Rd, Willington, CT, 06279",308 Village Hill Rd,Willington,Connecticut,6279,1192,
for_sale,294900,4,2,2.8,"170 Main St, Coventry, CT, 06238",170 Main St,Coventry,Connecticut,6238,1976,
for_sale,529000,4,2,1.24,"259 S Street Ext, Coventry, CT, 06238",259 S Street Ext,Coventry,Connecticut,6238,3027,
for_sale,265000,5,3,0.52,"14 School St, Stafford, CT, 06076",14 School St,Stafford,Connecticut,6076,2632,
for_sale,450000,3,3,0.69,"219 Bobby Ln, Manchester, CT, 06040",219 Bobby Ln,Manchester,Connecticut,6040,1996,
for_sale,430000,3,3,0.83,"20 Summit Dr, South Windsor, CT, 06074",20 Summit Dr,South Windsor,Connecticut,6074,2352,
for_sale,119900,4,1,0.2,"94 Middle Tpke W, Manchester, CT, 06040",94 Middle Tpke W,Manchester,Connecticut,6040,864,
for_sale,280000,4,2,0.94,"102 Colorado Dr, Somers, CT, 06071",102 Colorado Dr,Somers,Connecticut,6071,2267,
for_sale,499900,3,3,3.11,"103 Hatch Hill Rd, Vernon, CT, 06066",103 Hatch Hill Rd,Vernon,Connecticut,6066,3037,
for_sale,279900,4,2,0.13,"42 Benton St, Manchester, CT, 06040",42 Benton St,Manchester,Connecticut,6040,3206,
for_sale,249000,3,2,0.32,"9 Werner Dr, Vernon, CT, 06066",9 Werner Dr,Vernon,Connecticut,6066,1352,
for_sale,285000,,4,0.17,"10 Grant St, Vernon, CT, 06066",10 Grant St,Vernon,Connecticut,6066,1698,
for_sale,439900,4,4,0.64,"148 Old Farm Rd, South Windsor, CT, 06074",148 Old Farm Rd,South Windsor,Connecticut,6074,1935,
for_sale,875000,4,3,1.63,"491 Barber Hill Rd, South Windsor, CT, 06074",491 Barber Hill Rd,South Windsor,Connecticut,6074,3000,
for_sale,169900,2,1,0.13,"226 Pine Lake Dr, Coventry, CT, 06238",226 Pine Lake Dr,Coventry,Connecticut,6238,858,
for_sale,429900,3,2,1.15,"29 Isabella Dr, Somers, CT, 06071",29 Isabella Dr,Somers,Connecticut,6071,1758,
for_sale,284900,3,3,0.85,"16 Ann Dr, Tolland, CT, 06084",16 Ann Dr,Tolland,Connecticut,6084,1312,
for_sale,209900,3,2,0.45,"116 Judy Ln, South Windsor, CT, 06074",116 Judy Ln,South Windsor,Connecticut,6074,1174,
for_sale,174900,2,3,,"12 Ambassador Dr Unit 12C, Manchester, CT, 06042",12 Ambassador Dr Unit 12C,Manchester,Connecticut,6042,1281,
for_sale,435000,3,3,,"56 Belvedere Dr, Tolland, CT, 06084",56 Belvedere Dr,Tolland,Connecticut,6084,1887,
for_sale,459900,4,3,1.1,"3 Saner Rd, Marlborough, CT, 06447",3 Saner Rd,Marlborough,Connecticut,6447,2044,
for_sale,569900,4,3,1.3,"6 Saner Rd, Marlborough, CT, 06447",6 Saner Rd,Marlborough,Connecticut,6447,2200,
for_sale,34900,1,1,,"8 South Rd Unit 5, Stafford, CT, 06076",8 South Rd Unit 5,Stafford,Connecticut,6076,450,
for_sale,150000,1,1,0.67,"208 Battle St, Somers, CT, 06071",208 Battle St,Somers,Connecticut,6071,1391,
for_sale,179900,4,3,0.26,"374 Washington St, Warren, MA, 01083",374 Washington St,Warren,Massachusetts,1083,2258,
for_sale,229900,3,2,0.35,"23 Tracy Dr, Manchester, CT, 06042",23 Tracy Dr,Manchester,Connecticut,6042,1180,
for_sale,289900,3,1,0.56,"684 Rye St, South Windsor, CT, 06074",684 Rye St,South Windsor,Connecticut,6074,1008,
for_sale,410000,3,2,,"73 Belvedere Dr, Tolland, CT, 06084",73 Belvedere Dr,Tolland,Connecticut,6084,2166,
for_sale,387500,3,3,,"32 Woodside Dr, Tolland, CT, 06084",32 Woodside Dr,Tolland,Connecticut,6084,1654,
for_sale,370000,2,2,,"45 Woodside Dr, Tolland, CT, 06084",45 Woodside Dr,Tolland,Connecticut,6084,1764,
for_sale,495000,3,3,,"58 Belvedere Dr, Tolland, CT, 06084",58 Belvedere Dr,Tolland,Connecticut,6084,1958,
for_sale,299900,3,2,2.12,"46 Hampden Rd, Stafford, CT, 06076",46 Hampden Rd,Stafford,Connecticut,6076,1733,
for_sale,719900,4,5,1.91,"110 Franklin Woods Dr, Somers, CT, 06071",110 Franklin Woods Dr,Somers,Connecticut,6071,4040,
for_sale,200000,3,1,1.03,"36 Racker Rd, Stafford, CT, 06076",36 Racker Rd,Stafford,Connecticut,6076,1000,
for_sale,319900,2,2,0.46,"133 W Main St, West Brookfield, MA, 01585",133 W Main St,West Brookfield,Massachusetts,1585,1470,
for_sale,234999,3,2,0.21,"91 Middle Tpke E, Manchester, CT, 06040",91 Middle Tpke E,Manchester,Connecticut,6040,1229,
for_sale,419900,3,4,,"27 Steeple View Dr Unit 27, Ellington, CT, 06029",27 Steeple View Dr Unit 27,Ellington,Connecticut,6029,1783,
for_sale,419900,5,2,2.28,"373 Patriots Rd, Templeton, MA, 01468",373 Patriots Rd,Templeton,Massachusetts,1468,2892,
for_sale,389900,,,0.18,"56 Winter St, Manchester, CT, 06040",56 Winter St,Manchester,Connecticut,6040,2357,
for_sale,355000,2,2,,"30 Eleanor Rd Unit 30, Somers, CT, 06071",30 Eleanor Rd Unit 30,Somers,Connecticut,6071,1420,
